Linux 6.8.0-137-generic (zoo-002) 	08/28/26 	_x86_64_	(128 CPU)

12:57:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:04     1017   3704154    0.00    0.20    0.00    0.00    0.20    71  apas
13:02:04     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:02:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:09        0         1    0.00    0.20    0.00    0.00    0.20   115  systemd
13:02:09        0       749    0.00    0.20    0.00    0.00    0.20   122  migration/122
13:02:09        0      3645    0.00    0.20    0.00    0.00    0.20    94  NetworkManager
13:02:09      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:02:09        0      3992    0.20    0.60    0.00    0.00    0.80    92  janus
13:02:09      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
13:02:09     1017    833731    3.20    3.60    0.00    0.00    6.80   112  MainThread
13:02:09     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:02:09     1017    845703    0.20    0.00    0.00    0.00    0.20    56  MainThread
13:02:09        0   1157166    0.00    0.20    0.00    0.00    0.20   104  kworker/u267:3-rpciod
13:02:09        0   1370966    0.00    0.20    0.00    0.00    0.20   127  kworker/u272:3-xprtiod
13:02:09        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:02:09        0   1388365  248.40    0.20    0.00    0.00  248.60     0  sto_masstree_cp
13:02:09      146   2920998    0.00    0.20    0.00    0.00    0.20    43  systemd-oomd
13:02:09     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas

13:02:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:14        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:02:14        0      1703    0.20    0.00    0.00    0.00    0.20    35  multipathd
13:02:14        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
13:02:14        0      3645    0.20    0.20    0.00    0.00    0.40    94  NetworkManager
13:02:14      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:02:14        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
13:02:14      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:02:14        0      5094    0.00    0.20    0.00    0.00    0.20    94  nmbd
13:02:14     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:02:14     1017    833429    0.20    0.00    0.00    0.00    0.20    90  MainThread
13:02:14     1017    833731    0.60    0.20    0.00    0.00    0.80   113  MainThread
13:02:14     1017    833754    0.20    0.00    0.00    0.00    0.20    88  MainThread
13:02:14     1017    835641    0.60    0.60    0.00    0.00    1.20    84  claude
13:02:14     1017    845703    2.60    3.60    0.00    0.00    6.20    42  MainThread
13:02:14        0   1283491    0.00    0.20    0.00    0.00    0.20    98  kworker/u265:2-rpciod
13:02:14        0   1359682    0.20    0.00    0.00    0.00    0.20    74  kworker/74:1-mm_percpu_wq
13:02:14        0   1370968    0.00    0.20    0.00    0.00    0.20    94  kworker/u264:3-events_unbound
13:02:14        0   1385678    0.40    1.40    0.00    0.00    1.80    86  pidstat
13:02:14        0   1386212    0.00    0.20    0.00    0.00    0.20    96  kworker/u265:3-rpciod
13:02:14        0   1388389 1334.60    1.20    0.00    0.00 1335.80     1  sto_masstree_cp
13:02:14     3000   1750827    0.00    0.80    0.00    0.00    0.80    99  apas
13:02:14     1017   2134972    0.00    0.20    0.00    0.00    0.20    77  apas
13:02:14     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas
13:02:14     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:02:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:19        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:02:19        0      3645    0.00    0.20    0.00    0.00    0.20    94  NetworkManager
13:02:19        0      3923    0.20    0.00    0.00    0.00    0.20    70  supervisord
13:02:19        0      3992    0.00    0.40    0.00    0.00    0.40    92  janus
13:02:19      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:02:19     1017    833731    3.00    3.00    0.00    0.00    6.00    49  MainThread
13:02:19     1017    833754    0.00    0.20    0.00    0.00    0.20    88  MainThread
13:02:19     1017    835641    1.00    0.40    0.00    0.00    1.40    84  claude
13:02:19        0   1335459    0.00    0.20    0.00    0.00    0.20    40  kworker/40:0-events
13:02:19        0   1385677    0.00    0.20    0.00    0.00    0.20    64  vmstat
13:02:19        0   1385678    0.80    1.20    0.00    0.00    2.00    86  pidstat
13:02:19        0   1385680    0.20    0.00    0.00    0.00    0.20    29  python3
13:02:19        0   1388435  565.60    4.00    0.00    0.00  569.60     0  sto_masstree_co
13:02:19     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:02:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:24        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:02:24        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:02:24      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:02:24     1017    833731    0.20    0.00    0.00    0.00    0.20    49  MainThread
13:02:24     1017    835641    1.20    0.20    0.00    0.00    1.40    84  claude
13:02:24     1017    845703    2.60    3.60    0.00    0.00    6.20    45  MainThread
13:02:24        0   1188627    0.00    0.20    0.00    0.00    0.20    79  kworker/u260:2-xprtiod
13:02:24        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:02:24        0   1388226    0.20    0.00    0.00    0.00    0.20   126  lxd
13:02:24        0   1388435 3200.40    0.20    0.00    0.00 3200.60     3  sto_masstree_co
13:02:24     3000   1750827    0.20    0.80    0.00    0.00    1.00    99  apas
13:02:24     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:02:24     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:02:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:29        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:02:29        0      3645    0.20    0.20    0.00    0.00    0.40    94  NetworkManager
13:02:29      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:02:29        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:02:29      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:02:29      122     84030    0.00    0.20    0.00    0.00    0.20   109  rtkit-daemon
13:02:29     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:02:29     1017    833731    2.20    2.80    0.00    0.00    5.00   114  MainThread
13:02:29     1017    835641    1.00    0.20    0.00    0.00    1.20    85  claude
13:02:29        0   1370977    0.00    0.20    0.00    0.00    0.20   111  kworker/u268:1-rpciod
13:02:29        0   1385678    0.80    1.60    0.00    0.00    2.40    86  pidstat
13:02:29        0   1388481 6077.60    7.60    0.00    0.00 6085.20    11  sto_masstree_co
13:02:29     1017   2132737    0.00    0.20    0.00    0.00    0.20    69  tmux: server
13:02:29     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:02:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:34        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:02:34        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:02:34        0      3645    0.00    0.20    0.00    0.00    0.20    94  NetworkManager
13:02:34        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:02:34      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:02:34        0      4958    0.20    0.00    0.00    0.00    0.20    62  dockerd
13:02:34     1017    833235    0.00    0.20    0.00    0.00    0.20    89  sshd
13:02:34     1017    833731    0.00    0.20    0.00    0.00    0.20   114  MainThread
13:02:34     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:02:34     1017    845703    2.60    3.00    0.00    0.00    5.60    75  MainThread
13:02:34        0   1323979    0.00    0.20    0.00    0.00    0.20    22  kworker/22:1-events
13:02:34        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
13:02:34        0   1385678    0.80    1.40    0.00    0.00    2.20    86  pidstat
13:02:34        0   1388564 4782.20    4.40    0.00    0.00 4786.60     7  sto_masstree_cp
13:02:34     3000   1750827    0.20    1.20    0.00    0.00    1.40    98  apas
13:02:34     1017   2134972    0.20    0.20    0.00    0.00    0.40    77  apas
13:02:34      146   2920998    0.20    0.20    0.00    0.00    0.40   104  systemd-oomd
13:02:34     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas

13:02:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:39        0      3645    0.20    0.00    0.00    0.00    0.20    93  NetworkManager
13:02:39        0      3925    0.20    0.00    0.00    0.00    0.20    52  containerd
13:02:39        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:02:39      148      4266    0.20    0.00    0.00    0.00    0.20   121  mysqld
13:02:39        0      5094    0.00    0.20    0.00    0.00    0.20    76  nmbd
13:02:39     1017    833731    2.20    2.40    0.00    0.00    4.60   101  MainThread
13:02:39     1017    835641    0.80    0.60    0.00    0.00    1.40    85  claude
13:02:39        0   1263322    0.00    0.20    0.00    0.00    0.20     6  kworker/6:2-mm_percpu_wq
13:02:39        0   1370968    0.00    0.20    0.00    0.00    0.20    95  kworker/u264:3-events_unbound
13:02:39        0   1384096    0.00    0.20    0.00    0.00    0.20    70  kworker/u256:2-ixgbe
13:02:39        0   1385678    0.40    1.60    0.00    0.00    2.00    86  pidstat
13:02:39        0   1388225    0.20    0.00    0.00    0.00    0.20   113  lxd
13:02:39        0   1388645 3431.20    4.40    0.00    0.00 3435.60    21  sto_masstree_cp
13:02:39     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas
13:02:39     1017   3704361    0.00    0.20    0.00    0.00    0.20    92  claude

13:02:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:44        0         1    0.20    0.00    0.00    0.00    0.20   122  systemd
13:02:44        0      3448    0.20    0.40    0.00    0.00    0.60   112  irqbalance
13:02:44        0      3645    0.00    0.20    0.00    0.00    0.20    93  NetworkManager
13:02:44      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:02:44        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:02:44      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:02:44     1017    833731    0.00    0.20    0.00    0.00    0.20   101  MainThread
13:02:44     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:02:44     1017    845703    2.20    2.40    0.00    0.00    4.60   122  MainThread
13:02:44        0   1193574    0.00    0.20    0.00    0.00    0.20    79  kworker/79:0-events
13:02:44        0   1342817    0.00    0.20    0.00    0.00    0.20    23  kworker/23:0-mm_percpu_wq
13:02:44        0   1385678    0.80    1.60    0.00    0.00    2.40    86  pidstat
13:02:44        0   1388723 1912.60    4.40    0.00    0.00 1917.00     0  sto_masstree_co
13:02:44     3000   1750827    0.00    1.00    0.00    0.00    1.00    98  apas
13:02:44     1017   2132737    0.20    0.00    0.00    0.00    0.20    69  tmux: server
13:02:44     1017   2134972    0.00    0.20    0.00    0.00    0.20    77  apas
13:02:44     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas
13:02:44     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:02:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:49        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:02:49        0      3645    0.20    0.20    0.00    0.00    0.40    93  NetworkManager
13:02:49        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:02:49      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:02:49     1017    833263    0.00    0.20    0.00    0.00    0.20    91  code-110a328ea5
13:02:49     1017    833429    0.00    0.20    0.00    0.00    0.20    90  MainThread
13:02:49     1017    833731    2.60    2.60    0.00    0.00    5.20    90  MainThread
13:02:49     1017    835641    0.80    0.60    0.00    0.00    1.40    85  claude
13:02:49        0   1190835    0.00    0.20    0.00    0.00    0.20   108  kworker/u268:2-events_power_efficient
13:02:49        0   1312430    0.00    0.20    0.00    0.00    0.20    33  kworker/33:0-mm_percpu_wq
13:02:49        0   1330210    0.00    0.20    0.00    0.00    0.20   125  kworker/u272:4-nfsiod
13:02:49        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:02:49        0   1386212    0.00    0.20    0.00    0.00    0.20    96  kworker/u265:3-rpciod
13:02:49        0   1388801    9.60    0.20    0.00    0.00    9.80     0  sto_masstree_co

13:02:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:54        0        17    0.00    0.20    0.00    0.00    0.20     5  rcu_preempt
13:02:54        0       119    0.00    0.20    0.00    0.00    0.20    17  migration/17
13:02:54        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:02:54        0      3645    0.00    0.20    0.00    0.00    0.20    93  NetworkManager
13:02:54        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:02:54      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:02:54     1017    833429    0.20    0.00    0.00    0.00    0.20    91  MainThread
13:02:54     1017    833731    0.00    0.20    0.00    0.00    0.20    90  MainThread
13:02:54     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:02:54     1017    845703    2.80    3.40    0.00    0.00    6.20   125  MainThread
13:02:54        0   1166901    0.00    0.20    0.00    0.00    0.20    20  kworker/20:1-events
13:02:54        0   1385678    0.20    1.20    0.00    0.00    1.40    86  pidstat
13:02:54        0   1388225    0.00    0.20    0.00    0.00    0.20   113  lxd
13:02:54        0   1388801  100.00    0.00    0.00    0.00  100.00     0  sto_masstree_co
13:02:54     3000   1750827    0.40    1.60    0.00    0.00    2.00    98  apas
13:02:54     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:02:54      146   2920998    0.00    0.20    0.00    0.00    0.20   104  systemd-oomd
13:02:54      101   2921241    0.00    0.20    0.00    0.00    0.20   103  systemd-resolve
13:02:54     1017   3704154    0.40    0.00    0.00    0.00    0.40    71  apas
13:02:54     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude
